v8-version,4,5,103,33,0
code-creation,Handler,3,0x1e64ff89fac0,171,"Object"
code-creation,StoreIC,9,0x1e64ff89fb80,134,"value"
code-creation,StoreIC,9,0x1e64ff89fc20,134,"constructor"
code-creation,Handler,3,0x1e64ff89fcc0,185,"prototype"
code-creation,StoreIC,9,0x1e64ff89fd80,134,"prototype"
code-creation,Stub,3,0x1e64ff89fe20,634,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8a00a0,216,"_stream_readable"
code-creation,Stub,2,0x1e64ff8a0180,762,"FastNewContextStub"
code-creation,Function,0,0x1e64ff8a0480,3572," _stream_readable.js:1:11",0x21f7b5ff2b48,~
code-creation,Script,0,0x1e64ff8a1280,252,"_stream_readable.js",0x21f7b5ff2c88,~
code-creation,Handler,3,0x1e64ff8a1380,189,"toUpperCase"
code-creation,Handler,3,0x1e64ff8a1440,171,"RegExp"
code-creation,Handler,3,0x1e64ff8a1500,164,"test"
code-creation,Handler,3,0x1e64ff8a15c0,141,"harmony_regexps"
code-creation,RegExp,5,0x1e64ff8a1660,1001,"\\bSTREAM\\b"
code-creation,StoreIC,9,0x1e64ff8a1a60,134,"lastIndex"
code-creation,Handler,3,0x1e64ff8a1b00,204,"super_"
code-creation,StorePolymorphicIC,9,0x1e64ff8a1be0,154,"super_"
code-creation,Handler,3,0x1e64ff8a1c80,185,"prototype"
code-creation,StorePolymorphicIC,9,0x1e64ff8a1d40,154,"prototype"
code-creation,Stub,3,0x1e64ff8a1de0,276,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8a1f00,216,"_stream_writable"
code-creation,Function,0,0x1e64ff8a1fe0,3060," _stream_writable.js:1:11",0x21f7b5ff56b0,~
code-creation,Script,0,0x1e64ff8a2be0,252,"_stream_writable.js",0x21f7b5ff57f0,~
code-creation,Handler,3,0x1e64ff8a2ce0,204,"super_"
code-creation,StorePolymorphicIC,9,0x1e64ff8a2dc0,174,"super_"
code-creation,Handler,3,0x1e64ff8a2e80,185,"prototype"
code-creation,StorePolymorphicIC,9,0x1e64ff8a2f40,174,"prototype"
tick,0xce29be,260012,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff89f6b4,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff89b75c,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff899096,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff879988,0x1e64ff875d92
code-creation,Stub,11,0x1e64ff8a3000,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Handler,3,0x1e64ff8a3080,171,"global"
code-creation,Handler,3,0x1e64ff8a3140,211,"process"
code-creation,Handler,3,0x1e64ff8a3220,171,"process"
code-creation,Stub,3,0x1e64ff8a32e0,276,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8a3400,216,"_stream_duplex"
code-creation,Function,0,0x1e64ff8a34e0,1336," _stream_duplex.js:1:11",0x21f7b5ff6598,~
code-creation,Script,0,0x1e64ff8a3a20,252,"_stream_duplex.js",0x21f7b5ff66d8,~
tick,0xab46c8,260598,1,0xdfd830,4,0x925210,0x1e64ff87b167,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff89f6f6,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff89b75c,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff899096,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff879988,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8a3b20,572,"keys native v8natives.js:174:20",0x21f7b5f48080,~
code-creation,KeyedStoreIC,10,0x1e64ff8a3d60,153,"cork"
code-creation,Stub,3,0x1e64ff8a3e00,120,"LoadConstantStub"
code-creation,Stub,3,0x1e64ff8a3e80,634,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8a4100,216,"_stream_transform"
code-creation,Function,0,0x1e64ff8a41e0,1092," _stream_transform.js:1:11",0x21f7b5ff7768,~
code-creation,Script,0,0x1e64ff8a4640,252,"_stream_transform.js",0x21f7b5ff78a8,~
tick,0xbdadf0,261668,0,0x21f7b5f04101,0,0xcaab10,0x1e64ff8670c5,0x1e64ff865404,0x1e64ff87c441,0x1e64ff87c004,0x1e64ff887a1a,0x1e64ff8a4451,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff89f738,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff89b75c,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff899096,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff879988,0x1e64ff875d92
code-creation,Stub,3,0x1e64ff8a4740,276,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8a4860,216,"_stream_passthrough"
code-creation,Function,0,0x1e64ff8a4940,636," _stream_passthrough.js:1:11",0x21f7b5ff8038,~
code-creation,Script,0,0x1e64ff8a4bc0,252,"_stream_passthrough.js",0x21f7b5ff8178,~
code-creation,Stub,14,0x1e64ff8a4cc0,208,"ToBooleanStub(Smi)"
code-creation,LazyCompile,0,0x1e64ff8a4da0,572,"forEach native array.js:943:22",0x21f7b5f52c40,~
code-creation,LazyCompile,0,0x1e64ff8a4fe0,1560,"InnerArrayForEach native array.js:924:27",0x21f7b5f52b98,~
code-creation,LazyCompile,0,0x1e64ff8a5600,508," fs.js:172:50",0xd22284b0300,~
tick,0xb8e5a4,262704,0,0x0,0,0xb8e6a0,0x1e64ff8a5769,0x1e64ff8a54da,0x1e64ff8a4f8a,0x1e64ff89c748,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff899096,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff879988,0x1e64ff875d92
code-creation,StoreIC,9,0x1e64ff8a5800,134,"value_"
code-creation,StoreIC,9,0x1e64ff8a58a0,134,"hasValue_"
code-creation,StoreIC,9,0x1e64ff8a5940,134,"writable_"
code-creation,StoreIC,9,0x1e64ff8a59e0,134,"hasWritable_"
code-creation,StoreIC,9,0x1e64ff8a5a80,134,"value"
code-creation,Stub,3,0x1e64ff8a5b20,212,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8a5c00,169,"value_"
code-creation,StoreIC,9,0x1e64ff8a5cc0,134,"value_"
code-creation,Handler,3,0x1e64ff8a5d60,192,"hasValue_"
code-creation,StoreIC,9,0x1e64ff8a5e20,134,"hasValue_"
code-creation,Handler,3,0x1e64ff8a5ec0,192,"writable_"
code-creation,StoreIC,9,0x1e64ff8a5f80,134,"writable_"
code-creation,Handler,3,0x1e64ff8a6020,192,"hasWritable_"
code-creation,StoreIC,9,0x1e64ff8a60e0,134,"hasWritable_"
code-creation,Handler,3,0x1e64ff8a6180,192,"enumerable_"
code-creation,StoreIC,9,0x1e64ff8a6240,134,"enumerable_"
code-creation,Handler,3,0x1e64ff8a62e0,192,"hasEnumerable_"
code-creation,StoreIC,9,0x1e64ff8a63a0,134,"hasEnumerable_"
code-creation,Handler,3,0x1e64ff8a6440,192,"configurable_"
code-creation,StoreIC,9,0x1e64ff8a6500,134,"configurable_"
code-creation,Handler,3,0x1e64ff8a65a0,192,"hasConfigurable_"
code-creation,StoreIC,9,0x1e64ff8a6660,134,"hasConfigurable_"
code-creation,Handler,3,0x1e64ff8a6700,192,"get_"
code-creation,StoreIC,9,0x1e64ff8a67c0,134,"get_"
code-creation,Handler,3,0x1e64ff8a6860,192,"hasGetter_"
code-creation,StoreIC,9,0x1e64ff8a6920,134,"hasGetter_"
code-creation,Handler,3,0x1e64ff8a69c0,192,"set_"
code-creation,StoreIC,9,0x1e64ff8a6a80,134,"set_"
code-creation,Handler,3,0x1e64ff8a6b20,192,"hasSetter_"
code-creation,StoreIC,9,0x1e64ff8a6be0,134,"hasSetter_"
code-creation,StoreIC,9,0x1e64ff8a6c80,134,"enumerable_"
code-creation,StoreIC,9,0x1e64ff8a6d20,134,"hasEnumerable_"
code-creation,StoreIC,9,0x1e64ff8a6dc0,134,"configurable_"
code-creation,StoreIC,9,0x1e64ff8a6e60,134,"hasConfigurable_"
tick,0xc110d1,263781,1,0x8c0b30,4,0xb87a20,0x1e64ff887a32,0x1e64ff89e43b,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff899096,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff879988,0x1e64ff875d92
code-creation,RegExp,5,0x1e64ff8a6f00,1001,"\\bMODULE\\b"
code-creation,Stub,8,0x1e64ff8a7300,651,"CallICStub(args(5), METHOD, "
code-creation,Stub,8,0x1e64ff8a75a0,113,"CallICTrampolineStub"
code-creation,LazyCompile,0,0x1e64ff8a7620,1756,"Module._initPaths module.js:480:29",0xd22284aa058,~
code-creation,Handler,3,0x1e64ff8a7d00,189,"split"
code-creation,Handler,3,0x1e64ff8a7dc0,164,"pop"
code-creation,Handler,3,0x1e64ff8a7e80,164,"join"
code-creation,Handler,3,0x1e64ff8a7f40,185,"length"
code-creation,StoreIC,9,0x1e64ff8a8000,134,"length"
code-creation,LazyCompile,0,0x1e64ff8a80a0,708,"filter native array.js:915:21",0x21f7b5f52af0,~
code-creation,LazyCompile,0,0x1e64ff8a8380,340,"ToUint32 native runtime.js:601:18",0x21f7b5f3e138,~
tick,0x7f9f7866663b,264845,0,0x901a2e,2,0xc7a4e0,0x1e64ff8a82c1,0x1e64ff8a7bc8,0x1e64ff899ba1,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff879988,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8a84e0,1712,"InnerArrayFilter native array.js:891:26",0x21f7b5f52a48,~
code-creation,LazyCompile,0,0x1e64ff8a8ba0,220," module.js:498:59",0x21f7b5ffc928,~
code-creation,KeyedStoreIC,10,0x1e64ff8a8c80,134,""
code-creation,LazyCompile,0,0x1e64ff8a8d20,420,"startup.preloadModules node.js:845:36",0x21f7b5facb40,~
code-creation,LazyCompile,0,0x1e64ff8a8ee0,468,"Module.runMain module.js:473:26",0xd22284a9fb0,~
code-disable-optimization,"Module._load","TryFinallyStatement"
code-creation,LazyCompile,0,0x1e64ff8a90c0,2148,"Module._load module.js:270:24",0xd22284a9b18,
code-creation,LazyCompile,0,0x1e64ff8a9940,1084,"Module._resolveFilename module.js:321:35",0xd22284a9bc0,~
code-creation,LazyCompile,0,0x1e64ff8a9d80,388,"NativeModule.nonInternalExists node.js:914:46",0x21f7b5facf30,~
code-creation,LazyCompile,0,0x1e64ff8a9f20,3428,"Module._resolveLookupPaths module.js:208:38",0xd22284a9a70,~
code-creation,LazyCompile,0,0x1e64ff8aaca0,1188,"substring native string.js:483:25",0x21f7b5f58680,~
tick,0x949dc0,265918,0,0xa17886,0,0xc7a4e0,0x1e64ff8aa129,0x1e64ff8a9ac2,0x1e64ff8a951d,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Stub,13,0x1e64ff8ab160,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,LazyCompile,0,0x1e64ff8ab260,2736,"stringify native json.js:155:23",0x21f7b5f8a9d0,~
code-creation,Stub,11,0x1e64ff8abd20,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x1e64ff8abda0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Handler,3,0x1e64ff8abe20,171,"JSON"
code-creation,Stub,11,0x1e64ff8abee0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x1e64ff8abf60,188,"debugs.(anonymous function) util.js:68:29",0xd222849ab98,~
code-creation,LazyCompile,0,0x1e64ff8ac020,3016,"Module._findPath module.js:125:28",0xd22284a9920,~
code-creation,LazyCompile,0,0x1e64ff8acc00,364,"posix.isAbsolute path.js:467:28",0xd22284a6090,~
code-creation,LazyCompile,0,0x1e64ff8acd80,196,"posix._makeLong path.js:522:27",0xd22284a6288,~
code-creation,LazyCompile,0,0x1e64ff8ace60,340,"toRealPath module.js:108:20",0xd22284a96e8,~
code-creation,LazyCompile,0,0x1e64ff8acfc0,3608,"realpathSync fs.js:1384:40",0xd22284b3390,~
code-creation,LazyCompile,0,0x1e64ff8adde0,892,"start fs.js:1407:17",0xd22284fe5b0,~
tick,0xc4071b,266986,0,0xffffffff00000042,2,0xc7a4e0,0x1e64ff8adea1,0x1e64ff8ad317,0x1e64ff8acf62,0x1e64ff8ac73f,0x1e64ff8a9c9e,0x1e64ff8a951d,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8ae160,1952,"exec native regexp.js:85:22",0x21f7b5f66228,~
code-creation,RegExp,5,0x1e64ff8ae900,846,"^[\\/]*"
code-creation,KeyedStoreIC,10,0x1e64ff8aec60,134,""
code-creation,RegExp,5,0x1e64ff8aed00,1134,"(.*?)(?:[\\/]+|$)"
code-creation,Stub,3,0x1e64ff8af180,224,"StoreGlobalStub"
code-creation,Stub,3,0x1e64ff8af260,224,"StoreGlobalStub"
code-creation,StoreIC,9,0x1e64ff8af340,134,"$regexpLastMatchInfoOverride"
code-creation,Stub,11,0x1e64ff8af3e0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x1e64ff8af460,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,12,0x1e64ff8af4e0,675,"CompareICStub"
code-creation,LazyCompile,0,0x1e64ff8af7a0,460,"fs.lstatSync fs.js:842:24",0xd22284b1b48,~
code-creation,LazyCompile,0,0x1e64ff8af980,652,"nullCheck fs.js:92:19",0xd22284af128,~
code-creation,Stub,11,0x1e64ff8afc20,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,2,0x1e64ff8afca0,200,"ArgumentsAccessStub_ReadElement"
code-creation,LazyCompile,0,0x1e64ff8afd80,1124,"indexOf native string.js:76:25",0x21f7b5f57d50,~
code-creation,LazyCompile,0,0x1e64ff8b0200,804,"fs.Stats fs.js:105:20",0xd22284afcf8,~
code-creation,Handler,3,0x1e64ff8b0540,171,"Date"
code-creation,LazyCompile,0,0x1e64ff8b0600,332,"fs.Stats.isSymbolicLink fs.js:159:45",0xd22284b00e8,~
code-creation,LazyCompile,0,0x1e64ff8b0760,348,"fs.Stats._checkModeProperty fs.js:139:49",0xd22284afda0,~
code-disable-optimization,"BIT_AND","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0x1e64ff8b08c0,692,"BIT_AND native runtime.js:280:25",0x21f7b5f3f560,
tick,0x7f9f786089ca,268054,0,0xfa64c2,0,0xb903f0,0x1e64ff8ad815,0x1e64ff8acf62,0x1e64ff8ac73f,0x1e64ff8a9c9e,0x1e64ff8a951d,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,StoreIC,9,0x1e64ff8b0b80,134,"lastIndex"
code-creation,Handler,3,0x1e64ff8b0c20,164,"exec"
code-creation,StoreIC,9,0x1e64ff8b0ce0,134,"lastIndex"
code-creation,Handler,3,0x1e64ff8b0d80,164,"call"
code-creation,Stub,3,0x1e64ff8b0e40,120,"LoadConstantStub"
code-creation,Handler,3,0x1e64ff8b0ec0,189,"indexOf"
code-creation,Stub,3,0x1e64ff8b0f80,240,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8b1080,184,"dev"
code-creation,StoreIC,9,0x1e64ff8b1140,134,"dev"
code-creation,Stub,3,0x1e64ff8b11e0,240,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8b12e0,184,"mode"
code-creation,StoreIC,9,0x1e64ff8b13a0,134,"mode"
code-creation,Stub,3,0x1e64ff8b1440,240,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8b1540,184,"nlink"
code-creation,StoreIC,9,0x1e64ff8b1600,134,"nlink"
code-creation,Stub,3,0x1e64ff8b16a0,240,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8b17a0,184,"uid"
code-creation,StoreIC,9,0x1e64ff8b1860,134,"uid"
code-creation,Stub,3,0x1e64ff8b1900,240,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8b1a00,184,"gid"
code-creation,StoreIC,9,0x1e64ff8b1ac0,134,"gid"
code-creation,Stub,3,0x1e64ff8b1b60,240,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8b1c60,184,"rdev"
code-creation,StoreIC,9,0x1e64ff8b1d20,134,"rdev"
code-creation,Stub,3,0x1e64ff8b1dc0,240,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8b1ec0,184,"blksize"
code-creation,StoreIC,9,0x1e64ff8b1f80,134,"blksize"
code-creation,Stub,3,0x1e64ff8b2020,240,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8b2120,184,"ino"
code-creation,StoreIC,9,0x1e64ff8b21e0,134,"ino"
code-creation,Stub,3,0x1e64ff8b2280,240,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8b2380,184,"size"
code-creation,StoreIC,9,0x1e64ff8b2440,134,"size"
code-creation,Stub,3,0x1e64ff8b24e0,240,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8b25e0,184,"blocks"
code-creation,StoreIC,9,0x1e64ff8b26a0,134,"blocks"
code-creation,Handler,3,0x1e64ff8b2740,216,"atime"
code-creation,StoreIC,9,0x1e64ff8b2820,134,"atime"
code-creation,Handler,3,0x1e64ff8b28c0,216,"mtime"
code-creation,StoreIC,9,0x1e64ff8b29a0,134,"mtime"
code-creation,Stub,3,0x1e64ff8b2a40,272,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8b2b60,216,"ctime"
code-creation,StoreIC,9,0x1e64ff8b2c40,134,"ctime"
code-creation,Stub,3,0x1e64ff8b2ce0,272,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8b2e00,216,"birthtime"
code-creation,StoreIC,9,0x1e64ff8b2ee0,134,"birthtime"
code-creation,Handler,3,0x1e64ff8b2f80,164,"isSymbolicLink"
code-creation,Handler,3,0x1e64ff8b3040,164,"_checkModeProperty"
tick,0xb8b008,269118,0,0x1,0,0xb916e0,0x1e64ff8b06e5,0x1e64ff8ad7e2,0x1e64ff8acf62,0x1e64ff8ac73f,0x1e64ff8a9c9e,0x1e64ff8a951d,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8b3100,580,"Module module.js:22:16",0xd22284a9448,~
code-creation,LazyCompile,0,0x1e64ff8b3360,1276,"Module.load module.js:345:33",0xd22284a9c68,~
code-creation,Stub,11,0x1e64ff8b3860,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x1e64ff8b38e0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x1e64ff8b3960,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x1e64ff8b39e0,348,"ok assert.js:108:12",0xd22284927f0,~
code-creation,LazyCompile,0,0x1e64ff8b3b40,524,"posix.dirname path.js:527:25",0xd22284a6330,~
code-creation,LazyCompile,0,0x1e64ff8b3d60,380,"posixSplitPath path.js:410:24",0xd22284a5760,~
code-creation,RegExp,5,0x1e64ff8b3ee0,2544,"^(\\/?|)([\\s\\S]*?)((?:\\.{1\,2}|[^\\/]+?|)(\\.[^.\\/]*|))(?:[\\/]*)$"
code-creation,LazyCompile,0,0x1e64ff8b48e0,1364,"substr native string.js:509:22",0x21f7b5f58728,~
code-creation,Stub,13,0x1e64ff8b4e40,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,Stub,11,0x1e64ff8b4f40,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x1e64ff8b4fc0,1752,"Module._nodeModulePaths module.js:186:35",0xd22284a99c8,~
code-creation,LazyCompile,0,0x1e64ff8b56a0,2140,"StringSplitOnRegExp native string.js:437:29",0x21f7b5f585d8,~
code-creation,LazyCompile,0,0x1e64ff8b5f00,284,"DoRegExpExec native regexp.js:54:22",0x21f7b5f660d8,~
code-creation,Stub,13,0x1e64ff8b6020,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,KeyedStoreIC,10,0x1e64ff8b6120,134,""
code-creation,Stub,12,0x1e64ff8b61c0,296,"CompareICStub"
tick,0xba7680,270198,0,0x19e6b00,0,0xcadd10,0x1e64ff8b5f8c,0x1e64ff8b5955,0x1e64ff88a6f9,0x1e64ff8b5349,0x1e64ff8b368a,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Stub,13,0x1e64ff8b6300,260,"CompareNilICStub(NullValue)(Null,MonomorphicMap)"
code-creation,Stub,13,0x1e64ff8b6420,260,"CompareNilICStub(NullValue)(Null,MonomorphicMap)"
code-creation,LazyCompile,0,0x1e64ff8b6540,896,"ArrayConcatJS native array.js:398:23",0x21f7b5f52070,~
code-creation,Stub,3,0x1e64ff8b68c0,120,"LoadConstantStub"
code-creation,Handler,3,0x1e64ff8b6940,164,"slice"
code-creation,Handler,3,0x1e64ff8b6a00,164,"concat"
code-creation,LazyCompile,0,0x1e64ff8b6ac0,268,"posix.extname path.js:559:25",0xd22284a6480,~
code-creation,LazyCompile,0,0x1e64ff8b6be0,436,"Module._extensions..js module.js:450:37",0xd22284a9e60,~
code-disable-optimization,"fs.readFileSync","TryFinallyStatement"
code-creation,LazyCompile,0,0x1e64ff8b6da0,3656,"fs.readFileSync fs.js:384:27",0xd22284b0840,
code-creation,LazyCompile,0,0x1e64ff8b7c00,444,"assertEncoding fs.js:86:24",0xd22284af080,~
code-creation,LazyCompile,0,0x1e64ff8b7dc0,1448,"Buffer.isEncoding buffer.js:192:29",0xd2228485430,~
code-creation,LazyCompile,0,0x1e64ff8b8380,572,"fs.openSync fs.js:546:23",0xd22284b0ae0,~
code-creation,LazyCompile,0,0x1e64ff8b85c0,484,"modeNum fs.js:521:17",0xd22284af5c0,~
tick,0xd5d54c,271387,0,0x19eec50,2,0xc7a4e0,0x1e64ff8b8545,0x1e64ff8b708e,0x1e64ff8b6cce,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8b87c0,3300,"stringToFlags fs.js:467:23",0xd22284af518,~
code-creation,LazyCompile,0,0x1e64ff8b94c0,308,"fs.fstatSync fs.js:838:24",0xd22284b1aa0,~
code-creation,LazyCompile,0,0x1e64ff8b9600,332,"fs.Stats.isFile fs.js:147:37",0xd22284afef0,~
code-creation,LazyCompile,0,0x1e64ff8b9760,596,"Buffer buffer.js:43:16",0xd2228484ba8,~
code-creation,LazyCompile,0,0x1e64ff8b99c0,1252,"allocate buffer.js:79:18",0xd2228484cf8,~
code-creation,LazyCompile,0,0x1e64ff8b9ec0,436,"slice buffer.js:573:40",0xd2228485d60,~
code-creation,LazyCompile,0,0x1e64ff8ba080,1404,"subarray native typedarray.js:165:28",0x21f7b5f6cac8,~
code-creation,LazyCompile,0,0x1e64ff8ba600,1608,"min native math.js:60:17",0x21f7b5f5d028,~
code-creation,LazyCompile,0,0x1e64ff8bac60,1436,"Uint8ArrayConstructByArrayBuffer native typedarray.js:35:42",0x21f7b5f6c4e0,~
code-creation,Handler,3,0x1e64ff8bb200,141,"$toPositiveInteger"
code-disable-optimization,"MOD","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0x1e64ff8bb2a0,484,"MOD native runtime.js:258:17",0x21f7b5f3f2c0,
code-creation,Stub,11,0x1e64ff8bb4a0,284,"BinaryOpICStub(MOD:Smi*1->Smi)"
code-creation,LazyCompile,0,0x1e64ff8bb5c0,396,"alignPool buffer.js:34:19",0xd2228484b00,~
tick,0x7f9f78582d80,272476,0,0xbd24ba,2,0xc7a4e0,0x1e64ff8b9d03,0x1e64ff8b98a6,0x1e64ff8b7454,0x1e64ff8b6cce,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8bb760,964,"fs.readSync fs.js:585:23",0xd22284b0c30,~
tick,0x7f9f788e83bd,273593,1,0xe06590,4,0x925210,0x1e64ff8bb9d8,0x1e64ff8b766a,0x1e64ff8b6cce,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8bbb40,308,"fs.closeSync fs.js:517:24",0xd22284b0990,~
code-creation,LazyCompile,0,0x1e64ff8bbc80,620,"Buffer.toString buffer.js:371:37",0xd22284856d0,~
code-disable-optimization,"APPLY_PREPARE","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0x1e64ff8bbf00,1476,"APPLY_PREPARE native runtime.js:412:37",0x21f7b5f40088,
code-creation,Stub,13,0x1e64ff8bc4e0,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,LazyCompile,0,0x1e64ff8bc5e0,2384,"slowToString buffer.js:326:22",0xd2228485040,~
code-creation,LazyCompile,0,0x1e64ff8bcf40,756,"NonNumberToNumber native runtime.js:553:27",0x21f7b5f3dca0,~
code-creation,LazyCompile,0,0x1e64ff8bd240,508,"get length native typedarray.js:159:30",0x21f7b5f6ca20,~
code-creation,LazyCompile,0,0x1e64ff8bd440,396,"stripBOM module.js:438:18",0xd22284a9838,~
code-creation,LazyCompile,0,0x1e64ff8bd5e0,1420,"charCodeAt native string.js:53:28",0x21f7b5f57c00,~
tick,0xc3c380,274642,0,0x1,2,0xc7a4e0,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8bdb80,2668,"Module._compile module.js:378:37",0xd22284a9db8,~
code-creation,RegExp,5,0x1e64ff8be600,895,"^\\#\\!.*"
code-creation,StoreIC,9,0x1e64ff8be980,134,"get_"
code-creation,StoreIC,9,0x1e64ff8bea20,134,"hasGetter_"
code-creation,Handler,3,0x1e64ff8beac0,189,"substr"
code-creation,LazyCompile,0,0x1e64ff8beb80,356,"exports.runInThisContext vm.js:52:36",0xd22284ab100,~
code-creation,Function,0,0x1e64ff8bed00,1608," /home/ubuntu/workspace/master.js:1:11",0x1b4e2510c268,~
code-creation,Script,0,0x1e64ff8bf360,252,"/home/ubuntu/workspace/master.js",0x1b4e2510c3a8,~
tick,0x7f9f785967c4,275834,0,0x7ffea947a6b0,2,0xc7a4e0,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8bf460,268,"require module.js:383:19",0x1b4e2510aab8,~
code-creation,LazyCompile,0,0x1e64ff8bf580,516,"Module.require module.js:362:36",0xd22284a9d10,~
code-creation,Stub,14,0x1e64ff8bf7a0,260,"ToBooleanStub(Bool,String)"
code-creation,Stub,14,0x1e64ff8bf8c0,236,"ToBooleanStub(Null,SpecObject)"
code-creation,Stub,11,0x1e64ff8bf9c0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x1e64ff8bfa40,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x1e64ff8bfac0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
